timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772090099.188956,empty_room,134,5,0,0,0,0,25,22,20,19,99,5,0,0,0,0,21,16,10,5,90,11,0,0,0,0,20,19,21,19
1772090099.2985923,empty_room,128,5,0,0,0,0,12,9,12,12,117,29,0,0,0,0,17,19,16,17,21,15,0,0,0,0,12,17,22,25
1772090099.3783305,empty_room,90,11,0,0,0,0,25,18,21,24,133,29,0,0,0,0,17,14,15,14,99,5,0,0,0,0,11,17,22,25
1772090099.5040796,empty_room,21,15,0,0,0,0,23,21,19,18,109,28,0,0,0,0,17,18,17,17,99,5,0,0,0,0,8,12,14,16
1772090099.5664008,empty_room,90,11,0,0,0,0,23,24,24,27,90,11,0,0,0,0,19,21,20,21,90,11,0,0,0,0,18,17,19,17
1772090099.644496,empty_room,90,11,0,0,0,0,22,23,23,24,90,11,0,0,0,0,20,20,21,20,117,29,0,0,0,0,18,17,18,19
1772090099.7377658,empty_room,128,5,0,0,0,0,14,15,15,15,99,5,0,0,0,0,18,20,17,19,90,11,0,0,0,0,10,11,11,13
1772090099.814442,empty_room,128,5,0,0,0,0,15,18,18,14,90,11,0,0,0,0,17,15,17,17,90,11,0,0,0,0,21,15,21,17
1772090099.927781,empty_room,128,5,0,0,0,0,12,13,13,13,128,5,0,0,0,0,19,18,18,19,99,5,0,0,0,0,13,18,24,27
1772090100.0204976,empty_room,21,15,0,0,0,0,21,21,18,18,99,5,0,0,0,0,18,13,8,4,99,5,0,0,0,0,16,16,15,15
1772090100.1123755,empty_room,90,11,0,0,0,0,15,19,19,19,128,5,0,0,0,0,18,19,18,20,128,5,0,0,0,0,17,17,17,17
1772090100.2196474,empty_room,117,29,0,0,0,0,11,13,13,17,99,5,0,0,0,0,18,13,6,3,128,5,0,0,0,0,12,15,13,14
1772090100.3581614,empty_room,90,11,0,0,0,0,22,23,20,26,128,5,0,0,0,0,24,17,24,25,128,5,0,0,0,0,12,12,14,14
1772090100.4825997,empty_room,90,11,0,0,0,0,20,16,13,19,90,11,0,0,0,0,20,21,20,20,90,11,0,0,0,0,21,18,20,18
1772090100.5750842,empty_room,128,5,0,0,0,0,16,13,15,20,90,11,0,0,0,0,18,21,14,17,21,15,0,0,0,0,13,18,22,26
1772090100.6680622,empty_room,99,5,0,0,0,0,23,22,20,18,90,11,0,0,0,0,23,18,17,19,90,11,0,0,0,0,20,20,19,20
1772090100.838711,empty_room,128,5,0,0,0,0,11,12,12,13,128,5,0,0,0,0,19,18,18,17,128,5,0,0,0,0,17,17,17,17
1772090100.932767,empty_room,128,5,0,0,0,0,16,11,17,16,99,5,0,0,0,0,19,13,8,4,128,5,0,0,0,0,14,14,16,14
